Date,Rain,T_max,T_min,Tourism,Travel_index,Travel,Bus & Rail,Tourist Destinations,Travel Agencies,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Tourist Arrivals
2015-12-01,-0.3970046842699052,-0.8343988054204869,-0.8343988054204869,0.0224437955629238,0.3866792252144818,1.1267578512970935,1.562554462672184,0.9993955674007836,1,174344.875,292993.21875,271123.53125,256365.96875,211949.96875,260637.6875
2016-01-01,-0.3970046842699052,-1.2551776605301124,-1.2551776605301124,-0.2276442121382274,-0.1050758764169786,-0.1193768656947292,0.0762221689108384,-0.008615479029317,1,260637.6875,174344.875,292993.21875,271123.53125,256365.96875,254434.0
2016-02-01,-0.3970046842699052,-1.430257993578242,-1.430257993578242,-0.3526882159888031,-0.1050758764169786,-0.4655253981924578,-0.1176472607102066,-0.2606182406368423,0,254434.0,260637.6875,174344.875,292993.21875,271123.53125,213995.53125
2016-03-01,-0.2831514716772785,-0.7140425827809344,-0.7140425827809344,-0.2276442121382274,-0.2689942436274655,0.1575419603034536,0.0762221689108384,0.3273882031140498,0,213995.53125,254434.0,260637.6875,174344.875,292993.21875,242544.0625
2016-04-01,-0.3970046842699052,0.1500675362694375,0.1500675362694375,-0.1026002082876518,0.3866792252144818,0.7806093187993651,1.1101924602230788,0.4953900441857333,1,242544.0625,213995.53125,254434.0,260637.6875,174344.875,337545.09375
2016-05-01,-0.3970046842699052,0.5003355947887019,0.5003355947887019,-0.0400782063623639,0.7145159596354554,1.6805955032934596,2.1441627515353194,1.1673974084724672,1,337545.09375,242544.0625,213995.53125,254434.0,260637.6875,425727.421875
2016-06-01,-0.3970046842699052,0.8276830418836839,0.8276830418836839,-0.1651222102129396,0.0588424907935081,1.611365796793914,2.079539608328304,1.335399249544151,1,425727.421875,337545.09375,242544.0625,213995.53125,254434.0,424303.78125
2016-07-01,1.1935724342161165,1.3642155872183477,1.3642155872183477,-0.4152102179140909,-0.7607493452589259,-0.1886065721942749,0.0115990257038234,-0.2606182406368423,1,424303.78125,425727.421875,337545.09375,242544.0625,213995.53125,220873.984375
2016-08-01,5.162233190052927,1.084059439146854,1.084059439146854,-0.4777322198393788,-0.7607493452589259,-0.6039848111915493,-0.2468935471242367,-0.344619161172684,0,220873.984375,424303.78125,425727.421875,337545.09375,242544.0625,265933.484375
2016-09-01,0.1044628042214272,0.8790473036296652,0.8790473036296652,-0.5402542217646666,-0.4329126108379523,-0.4655253981924578,-0.3761398335382668,0.0753854415065246,0,265933.484375,220873.984375,424303.78125,425727.421875,337545.09375,285534.265625
